"MIKEsiteID","year.index","mean","sd","X2.5.","X97.5.","Rhat","n.eff","year","Source"
"PDJ",1,0.431086616186379,0.035589090642228,0.364051884530684,0.502892800377828,1.00066490926689,4500,2003,"Drop"
"PDJ",2,0.462399817471549,0.0323449877456951,0.399352825876583,0.527302512261026,1.00072677718833,4500,2004,"Drop"
"PDJ",3,0.427730882346182,0.0349787050059499,0.358686275865175,0.496673544009327,1.00416280980891,570,2005,"Drop"
"PDJ",4,0.453983588975971,0.0389049148227711,0.376460092617212,0.531257797009637,1.00072474024429,4500,2006,"Drop"
"PDJ",5,0.458964019654554,0.037151734746965,0.385396111248555,0.530559113044591,1.00143820550208,2600,2007,"Drop"
"PDJ",6,0.560684912032931,0.03181347102386,0.497041322452412,0.619992378245377,1.00113938124059,4200,2008,"Drop"
"PDJ",7,0.531827799993298,0.0307320977539185,0.470788650304079,0.59057082416702,1.00156400857173,2200,2009,"Drop"
"PDJ",8,0.541804798992013,0.0297990624678772,0.48271236872543,0.598968387344805,1.00134961918888,2900,2010,"Drop"
"PDJ",9,0.694365741056713,0.0244129712270823,0.643902866409358,0.739443673257318,1.00083209464667,4500,2011,"Drop"
"PDJ",10,0.658477487894809,0.0238868156487639,0.610084594845741,0.703480443948968,1.00194408609573,1600,2012,"Drop"
"PDJ",11,0.611193701308436,0.0255369449880598,0.560765204539156,0.661897584118655,1.00142055651329,2700,2013,"Drop"
"PDJ",12,0.649547107557627,0.0257983934046496,0.597864347804716,0.698021283347279,1.00112301003818,4400,2014,"Drop"
"PDJ",13,0.627227395180958,0.0268206815526563,0.573665325508324,0.678548846213405,1.00190594415666,1600,2015,"Drop"
"PDJ",14,0.615330644564796,0.0270857188744631,0.562406222704828,0.668310345287446,1.00102857173932,4500,2016,"Drop"
"PDJ",15,0.579059091650332,0.0281560059250877,0.523101523982315,0.632578737097308,1.00098903972705,4500,2017,"Drop"
"PDJ",16,0.549793466350864,0.0245493482311019,0.500791854595288,0.597267610949933,1.00183162520983,1700,2018,"Drop"
"PDJ",17,0.426136549872382,0.0280685489707072,0.370570980793563,0.481588867831056,1.00139744446083,2700,2019,"Drop"
"QEZ",1,0.440052706602042,0.0351464003260796,0.369427545043508,0.509605985607358,1.0008978015456,4500,2003,"Drop"
"QEZ",2,0.463211765676049,0.0325647137472534,0.400629364478923,0.527776243619218,1.00213381685389,1400,2004,"Drop"
"QEZ",3,0.426511837145483,0.0355393900400726,0.35847708064155,0.496645526969096,1.00228120660183,1200,2005,"Drop"
"QEZ",4,0.455550934904845,0.0403281518704508,0.376018788898648,0.53198963987242,1.00211206251016,1400,2006,"Drop"
"QEZ",5,0.465364307681122,0.0387652665070467,0.388010188499775,0.538520903340679,1.00358126896302,690,2007,"Drop"
"QEZ",6,0.569741890838025,0.0331796396380087,0.505046576665639,0.634217450388198,1.00351487110277,700,2008,"Drop"
"QEZ",7,0.54358200855495,0.0308232885530466,0.481452092537498,0.603482407411315,1.0009522791898,4500,2009,"Drop"
"QEZ",8,0.533146011958824,0.0301595470635263,0.473078837869109,0.591814157421196,1.00288225713023,900,2010,"Drop"
"QEZ",9,0.693499542497337,0.0244575606474485,0.643050201401761,0.739085741278287,1.00158452886059,2200,2011,"Drop"
"QEZ",10,0.66271839785288,0.0239685166355113,0.613723161118565,0.707382369416347,1.00424032416245,560,2012,"Drop"
"QEZ",11,0.622853884097332,0.0263852977380908,0.569007250028622,0.670907639918649,1.00287313432462,910,2013,"Drop"
"QEZ",12,0.661174843840034,0.0259478439273899,0.608579190318655,0.710344619709536,1.00075191523543,4500,2014,"Drop"
"QEZ",13,0.633835717431934,0.0267380598435209,0.581694966575513,0.684059835554255,1.00148497977475,2400,2015,"Drop"
"QEZ",14,0.622861230485717,0.0269026961316023,0.570549938806845,0.674949153075668,1.00122122384959,3600,2016,"Drop"
"QEZ",15,0.5670968472667,0.0282635341201725,0.511318824683336,0.621797543092983,1.00107669431574,4500,2017,"Drop"
"QEZ",16,0.541013133494216,0.0244028956084599,0.492724973742168,0.588176332478924,1.00154178650909,2300,2018,"Drop"
"QEZ",17,0.414228221676588,0.0275923407252081,0.359883392668583,0.469194442047448,1.0022416698344,1300,2019,"Drop"
"RHR",1,0.44649550717522,0.0362210550735017,0.3761628702259,0.517980764390859,1.00285155740765,920,2003,"Drop"
"RHR",2,0.465234729550869,0.0325775860633626,0.399500478514332,0.528889971966793,1.00087950997287,4500,2004,"Drop"
"RHR",3,0.414185168923075,0.0361727649192968,0.341179869508185,0.485304601190767,1.00122048540891,3600,2005,"Drop"
"RHR",4,0.435358833327236,0.04078892296958,0.356726267768992,0.515891692750663,1.00224560536142,1300,2006,"Drop"
"RHR",5,0.465390060672428,0.037886345445569,0.389648725551735,0.538815182415806,1.0022024332054,1300,2007,"Drop"
"RHR",6,0.561398799582337,0.0320644209682342,0.500094065638609,0.624559450571733,1.00310472731716,820,2008,"Drop"
"RHR",7,0.543460436101888,0.0301824033104369,0.484510865877914,0.602473143623697,1.00068973830866,4500,2009,"Drop"
"RHR",8,0.528419737307182,0.0303704390914455,0.468185326880875,0.586788787314068,1.00154997738727,2300,2010,"Drop"
"RHR",9,0.687052020690258,0.0250527692334073,0.635283268533907,0.73478441376299,1.00220866892221,1300,2011,"Drop"
"RHR",10,0.662207518154492,0.0240941133952301,0.614126138593702,0.707528912980609,1.00180048388234,1800,2012,"Drop"
"RHR",11,0.608577261567045,0.0262869505901433,0.556180289097699,0.659025746781336,1.00090894773361,4500,2013,"Drop"
"RHR",12,0.657564430839692,0.0259687761129109,0.606043075501247,0.705983452878154,1.00189706633748,1600,2014,"Drop"
"RHR",13,0.628784642876921,0.0269414240258912,0.575184711600323,0.679753401327891,1.00130595817,3100,2015,"Drop"
"RHR",14,0.628380313490682,0.0274867775617915,0.573072110621967,0.680433156400334,1.00105817497238,4500,2016,"Drop"
"RHR",15,0.586408493487595,0.0281744813965319,0.530479781638154,0.639665376536582,1.00097669031144,4500,2017,"Drop"
"RHR",16,0.543570818724841,0.0240751128547024,0.497604583626668,0.590142583301216,1.0014200987373,2700,2018,"Drop"
"RHR",17,0.41978238454895,0.0276339401888885,0.366768563443789,0.472645671480292,1.00149691344423,2400,2019,"Drop"
"SAL",1,0.443172981958471,0.0357573961608497,0.375129532405545,0.513367918125242,1.00127427616609,3300,2003,"Drop"
"SAL",2,0.4617562055214,0.0323118756696806,0.398876055090192,0.525311215919625,1.00077365427409,4500,2004,"Drop"
"SAL",3,0.427748136067608,0.0356339655653115,0.358502429686437,0.495927359448042,1.00393503295371,610,2005,"Drop"
"SAL",4,0.447582340615144,0.0401522573306825,0.368215317579455,0.52594238476656,1.00075866184628,4500,2006,"Drop"
